time,Number_molcules_in_droplet
2.529063,996
2.530063,996
2.531063,996
2.532063,996
2.533063,996
2.534063,996
2.535063,996
2.536063,996
2.537063,996
2.538063,996
2.539063,996
2.540063,996
2.541063,996
2.542063,996
2.543063,996
2.544063,996
2.545063,996
2.546063,996
2.547063,996
2.548063,996
2.549063,996
2.550063,996
2.551063,996
2.552063,996
2.553063,996
2.554063,996
2.555063,996
2.556063,996
2.557063,996
2.558063,996
2.559063,996
2.560063,996
2.561063,996
2.562063,996
2.563063,996
2.564063,996
2.565063,996
2.566063,996
2.567063,996
2.568063,995
2.569063,995
2.570063,995
2.571063,995
2.572063,995
2.573063,995
2.574063,995
2.575063,995
2.576063,995
2.577063,995
2.578063,995
2.579063,995
2.580063,995
2.581063,995
2.582063,995
2.583063,995
2.584063,995
2.585063,995
2.586063,995
2.587063,995
2.588063,995
2.589063,993
2.590063,993
2.591063,993
2.592063,993
2.593063,993
2.594063,993
2.595063,993
2.596063,993
2.597063,992
2.598063,992
2.599063,992
2.600063,992
2.601063,992
2.602063,992
2.603063,992
2.604063,991
2.605063,991
2.606063,991
2.607063,991
2.608063,991
2.609063,991
2.610063,991
2.611063,991
2.612063,991
2.613063,991
2.614063,991
2.615063,991
2.616063,991
2.617063,990
2.618063,990
2.619063,990
2.620063,990
2.621063,990
2.622063,990
2.623063,990
2.624063,990
2.625063,990
2.626063,990
2.627063,990
2.628063,990
2.629063,990
2.630063,990
2.631063,990
2.632063,990
2.633063,990
2.634063,990
2.635063,990
2.636063,990
2.637063,990
2.638063,990
2.639063,990
2.640063,990
2.641063,990
2.642063,990
2.643063,990
2.644063,990
2.645063,990
2.646063,989
2.647063,989
2.648063,989
2.649063,989
2.650063,989
2.651063,989
2.652063,989
2.653063,989
2.654063,989
2.655063,989
2.656063,989
2.657063,989
2.658063,989
2.659063,989
2.660063,989
2.661063,988
2.662063,988
2.663063,988
2.664063,988
2.665063,988
2.666063,988
2.667063,988
2.668063,988
2.669063,988
2.670063,988
